story_id,character_id
29144,1300
29144,15233
29144,20128
29145,34509
29145,20517
29145,8675
29145,10021
29146,34662
29147,33969
29147,31536
29147,4709
29147,15435
29148,14866
29149,4932
29149,19905
29149,9087
29149,20565
29149,31385
29150,35170
29150,27531
29150,5612
29150,20637
29150,17858
29150,27003
29151,31891
29151,29574
29151,32445
29151,27486
29152,32204
29152,17666
29152,32053
29153,21595
29153,19177
29154,29653
29155,31945
29155,36645
29156,7940
29156,3688
29156,31326
29156,32457
29156,9226
29156,35978
29156,22356
29157,31891
29157,32445
29157,24640
29157,27486
29158,2158
29158,26752
29159,2158
29159,26752
29159,31390
29159,15620
29161,897
29161,14211
29161,30733
29162,30888
29162,34488
29163,2095
29165,720
29165,9914
29165,4322
29165,29586
29166,28337
29166,28802
29187,32085
29207,5318
29207,9265
29207,7672
29208,20774
29208,18445
29208,7672
29208,12127
29209,7096
29209,9174
29211,2781
29212,729
29224,13077
29224,24493
29226,7896
29228,5760
29229,13180
29247,11454
29247,20329
29247,5760
29256,13271
29256,7896
29257,12180
29258,31019
29258,36357
29258,12180
29258,12795
29258,13010
29259,4858
29259,12180
29259,28504
29259,36259
29260,31264
29261,31601
29261,12180
29262,12230
29262,10048
29263,3531
29264,30642
29264,29596
29265,608
29265,29596
29265,5743
29265,24801
29265,18096
29265,1957
29266,29596
29267,31881
29267,29596
29268,30642
29268,1890
29268,29219
29269,30642
29270,36357
29270,1992
29270,33316
29270,36440
29270,27954
29272,36581
29272,15916
29272,5334
29272,24741
29272,21499
29273,15884
29273,26397
29273,1442
29273,2477
29273,33726
29274,12180
29274,28285
29274,4429
29275,36357
29275,31944
29275,31032
29276,31944
29277,4858
29277,13436
29278,31264
29279,14343
29279,9833
29279,970
29280,31380
29281,15884
29281,1442
29281,35719
29281,35479
29281,20499
29281,35675
29282,21975
29283,608
29283,10403
29285,31339
29290,13106
29290,9322
29290,27973
29290,14193
29290,26683
29290,2956
29290,8736
29290,1890
29290,28427
29290,19139
29291,18224
29291,10474
29292,12208
29292,21695
29292,20573
29292,15032
29292,9182
29292,21494
29292,16126
29293,548
29293,24631
29293,34365
29293,4140
29293,19773
29293,7138
29294,27919
29294,27927
29294,24054
29294,27582
29295,3492
29295,34027
29295,15162
29295,29146
29296,21938
29296,22113
29296,18696
29296,22568
29296,29986
29297,3459
29297,1749
29297,4304
29297,9359
29298,24161
29298,17828
29298,14498
29298,25418
29299,20727
29299,6785
29299,32474
29299,4120
29300,32254
29300,2957
29300,29596
29301,32254
29301,10942
29301,14322
29301,30633
29301,20910
29301,27032
29301,23040
29302,30665
29302,13354
29302,2957
29303,1380
29303,27958
29303,29596
29303,22883
29303,1388
29303,18096
29303,1957
29304,14793
29304,26744
29304,19660
29304,34354
29305,3016
29305,23457
29305,4788
29306,32824
29306,22891
29306,32589
29306,30039
29307,34884
29307,337
29307,14154
29308,32561
29308,30675
29309,32028
29309,8272
29310,24618
29310,25210
29310,35967
29310,16147
29312,20959
29312,22891
29313,14303
29314,26057
29314,4137
29316,14303
29316,8175
29317,12502
29317,10012
29351,29941
29352,29532
29352,29941
29352,18029
29352,18724
29352,24195
29352,20173
29353,18996
29354,21031
29354,9925
29360,12517
29360,6223
29361,28450
29362,5455
29363,34937
29364,11689
29364,7776
29365,11689
29365,13710
29365,7776
29366,5703
29366,22558
29367,22573
29367,8579
29367,13152
29367,35648
29368,13153
29370,27539
29371,27755
29371,26366
29372,14906
29373,22558
29373,14499
29374,26292
29374,34312
29374,3165
29375,5089
29375,30570
29375,36601
29376,2158
29376,26752
29376,31390
29378,2158
29378,20448
29378,31390
29378,24827
29378,26752
29378,9291
29379,5742
29380,2158
29380,26752
29380,7782
29380,7607
29380,15071
29381,11601
29383,31078
29383,12497
29384,31078
29384,14992
29384,29188
29385,15597
29386,11204
29387,31414
29388,32260
29390,36452
29390,31270
29391,11689
29391,7776
29391,820
29392,4707
29392,11689
29392,13710
29392,7776
29393,10870
29393,7776
29393,4707
29393,7762
29393,11689
29393,13710
29394,10870
29394,4391
29394,18414
29394,7776
29394,11689
29394,13710
29395,4336
29395,11689
29395,13710
29395,7776
29395,18414
29396,13153
29397,563
29398,5708
29399,28018
29400,29569
29400,29364
29400,28296
29400,11677
29400,28018
29400,29788
29401,29788
29401,8234
29401,21693
29401,32051
29401,22788
29402,29364
29402,23632
29402,8234
29402,11677
29402,885
29403,34503
29403,11016
29403,8596
29403,8234
29403,31945
29403,29686
29404,8234
29404,33761
29404,34358
29404,2834
29404,1614
29405,27427
29405,6586
29405,34488
29405,27748
29405,22967
29405,8234
29406,29569
29406,29364
29406,28296
29406,11677
29406,28018
29406,29788
29409,29364
29409,11677
29410,29364
29410,6576
29410,11677
29411,12531
29411,13693
29411,29551
29411,30831
29411,7716
29411,9684
29411,30155
29412,25981
29412,13716
29412,17589
29413,26845
29413,11098
29413,13311
29413,8018
29413,1416
29414,15584
29414,16820
29414,33237
29415,29444
29415,32026
29415,24160
29415,5802
29416,34594
29417,9736
29417,6034
29417,28959
29417,23285
29417,29688
29417,34594
29417,24026
29417,31298
29417,1031
29417,22214
29418,15975
29418,7915
29418,15637
29418,19206
29418,14085
29419,6190
29419,21865
29419,34105
29420,15424
29420,20707
29420,33504
29421,20078
29421,10772
29421,7190
29421,5777
29422,12099
29423,17888
29423,33082
29423,6925
29423,33231
29423,32166
29424,14960
29424,34367
29424,29780
29424,20220
29424,10648
29424,9247
29425,10586
29425,31256
29425,27745
29425,31648
29426,10586
29426,31256
29426,31648
29427,9158
29427,29788
29427,32051
29428,32095
29429,24119
29430,6870
29430,30127
29431,22509
29431,26767
29431,5666
29432,34594
29432,36440
29434,20001
29434,1405
29434,12765
29434,34594
29434,1585
29435,12765
29435,36133
29435,6034
29435,19071
29435,9928
29435,14311
29435,12565
29435,34594
29435,29688
29435,1585
29435,1405
29435,19424
29435,25827
29435,7695
29435,8386
29436,9736
29436,7807
29436,35690
29436,36336
29436,29688
29436,34594
29436,20236
29436,27453
29436,33067
29436,9201
29436,9552
29437,25881
29437,32857
29437,10181
29437,10182
29437,10178
29437,16547
29437,15233
29438,29688
29438,34594
29438,6034
29438,36015
29439,24410
29439,33513
29439,24421
29439,18353
29439,27987
29439,8685
29440,564
29440,13360
29440,563
29440,29153
29441,9736
29441,36759
29441,6034
29441,24818
29441,29688
29441,34594
29441,14322
29441,25050
29441,23807
29441,4570
29441,24141
29442,2158
29442,26752
29442,29941
29443,18029
29443,14894
29443,24195
29443,29941
29443,20044
29444,32933
29444,34937
29445,8912
29446,31891
29446,5699
29446,31662
29446,21996
29446,32693
29446,27486
29447,36256
29447,29788
29447,32051
29448,26292
29448,7986
29448,34312
29448,3165
29449,1416
29450,17228
29451,2158
29451,31390
29451,21122
29451,1400
29451,19372
29451,21726
29451,30792
29451,27716
29451,26752
29451,31707
29451,21948
29451,21383
29451,6186
29462,29589
29462,29751
29464,29719
29468,4732
29468,5722
29468,29589
29469,4734
29471,4734
29471,28162
29471,35577
29471,36440
29471,12583
29471,10325
29471,19458
29471,24801
29471,18993
29471,12226
29471,4760
29472,4019
29472,4020
29472,30728
29472,27969
29473,20340
29475,9368
29475,9906
29476,20036
29476,28945
29476,4481
29476,28453
29476,3847
29477,6208
29478,4732
29480,617
29480,29589
29480,2904
29480,32165
29483,6293
29483,17220
29485,7760
29485,1613
29485,13327
29485,22967
29485,13336
29485,28602
29485,1267
29489,32222
29490,6162
29491,13388
29493,13391
29495,3203
29495,28170
29496,16884
29496,3203
29496,5538
29496,30240
29499,8382
29499,15916
29499,17351
29499,19353
29499,5830
29500,5421
29500,30709
29504,1292
29504,16277
29505,33030
29505,28556
29505,17557
29505,33411
29505,23002
29505,9113
29505,4223
29505,1292
29505,16277
29505,21042
29505,35366
29506,13213
29506,10549
29506,19888
29506,9865
29506,14461
29507,35232
29507,30005
29507,20653
29507,15909
29510,33780
29510,1192
29510,30417
29510,16758
29510,436
29511,34087
29511,23409
29511,13342
29511,3194
29511,18882
29511,4848
29511,16055
29511,30291
29511,17664
29511,1757
29512,754
29512,28466
29512,22610
29512,12458
29512,3348
29513,4281
29513,2933
29513,2276
29513,14089
29513,36164
29514,26382
29515,27220
29515,30370
29515,27219
29515,36474
29515,19424
29515,3780
29516,35078
29516,22960
29516,26382
29516,20874
29516,33650
29516,16866
29517,18596
29517,36423
29517,10631
29517,13785
29517,2915
29518,33033
29518,18038
29518,1652
29520,22530
29520,26278
29520,34644
29520,5627
29520,27193
29520,7803
29520,9553
29522,12478
29522,10518
29522,22407
29522,23218
29522,21928
29523,33188
29523,6290
29523,11201
29523,29564
29523,20667
29524,20309
29524,4448
29524,17342
29524,10157
29524,26850
29524,30806
29534,12343
29534,32986
29534,10852
29543,31227
29544,4603
29545,5230
29545,5231
29545,4603
29546,28327
29546,31380
29547,9469
29547,23904
29547,31644
29548,31380
29548,2547
29549,4603
29550,6666
29550,10679
29550,30624
29551,6538
29551,34897
29551,23097
29554,30334
29554,31644
29555,28445
29555,29362
29555,22746
29606,14054
29606,18283
29606,18281
29606,13407
29606,14053
29606,13734
29606,22832
29607,2310
29607,15502
29607,34360
29607,20259
29607,32828
29607,24376
29608,31015
29609,2608
29610,15636
29611,35002
29613,7474
29615,3256
29616,16809
29616,32242
29616,32314
29616,20163
29616,26894
29616,36440
29616,22297
29616,16309
29616,3397
29617,13309
29617,4459
29617,33059
29617,3878
29617,29838
29618,13309
29618,33059
29618,4900
29619,32197
29619,4459
29619,28061
29619,3878
29620,34125
29620,32283
29621,3789
29622,32071
29622,19434
29622,36440
29622,35732
29623,7302
29623,13523
29623,4454
29623,24020
29624,4459
29624,26362
29624,3878
29625,4459
29625,3878
29626,9232
29626,2512
29626,28061
29626,36525
29626,31306
29626,4459
29626,27304
29626,3878
29627,14540
29627,31354
29627,35703
29628,35985
29628,7429
29629,3815
29629,28061
29629,26362
29629,13467
29629,9029
29629,4459
29629,3878
29630,14598
29630,21819
29630,31923
29630,32672
29630,29462
29631,31335
29631,36561
29632,13309
29632,25781
29632,33059
29632,29838
29633,13309
29633,612
29633,25434
29633,29838
29634,18968
29634,11708
29634,34150
29634,2738
29635,33231
29635,30139
29635,24696
29636,30062
29636,34228
29637,25054
29637,9502
29638,13309
29638,29838
29639,13309
29639,33863
29639,33059
29639,25515
29639,26967
29640,33934
29640,33925
29642,334
29642,32220
29642,35756
29643,31700
29643,31380
29644,30419
29644,7143
29644,33064
29645,32276
29645,36379
29646,8577
29646,35760
29646,30545
29647,32071
29647,30545
29648,29838
29648,22041
29648,14691
29648,30818
29648,28968
29648,4007
29649,29838
29649,4406
29649,569
29650,12735
29650,12799
29651,35175
29651,8305
29651,29734
29651,8089
29651,30545
29652,24710
29653,2329
29653,33754
29653,34532
29653,608
29653,13010
29654,33754
29654,13030
29654,608
29654,13010
29654,10474
29654,2329
29655,30680
29655,24204
29655,6610
29655,27568
29655,15407
29655,12630
29655,16158
29655,29317
29656,5554
29656,27822
29656,15643
29656,3898
29656,21525
29657,22366
29657,31052
29658,14323
29658,36048
29658,27460
29658,30694
29658,23142
29659,1226
29659,24229
29659,5843
29659,28232
29660,24204
29660,20163
29660,21585
29660,19979
29660,15018
29660,26938
29661,3297
29661,12028
29661,12030
29661,3317
29661,12029
29662,10092
29662,15067
29662,36357
29662,27962
29662,22106
29663,30583
29663,9376
29663,36440
29663,4941
29663,1958
29664,34300
29664,14541
29664,34807
29664,3878
29664,16847
29665,34300
29665,14541
29665,34807
29665,3878
29665,16847
29666,24475
29666,27334
29666,29388
29666,2648
29666,7641
29667,24067
29667,23836
29667,7877
29667,10001
29667,15694
29667,2265
29668,16299
29669,9343
29669,33572
29690,24248
29690,26011
29690,25256
29690,3040
29691,11292
29691,23103
29691,32099
29691,23304
29691,32096
29691,26379
29691,33690
29692,29635
29692,6091
29692,14103
29692,6917
29692,16763
29693,29341
29693,21293
29693,29339
29693,29447
29693,29739
29693,28681
29694,29354
29694,7235
29694,790
29714,34732
29715,30404
29715,30654
29715,31102
29716,30333
29718,8217
29718,4000
29718,10383
29719,25416
29719,8317
29719,6525
29721,34732
29722,10248
29722,29397
29724,22904
29724,942
29724,30831
29724,30628
29724,20722
29725,30628
29726,29428
29727,7873
29729,24106
29731,20721
29732,20721
29736,12053
29737,32028
29739,33033
29740,9663
29742,31423
29742,4107
29742,30831
29743,7785
29744,7785
29744,9106
29744,30994
29744,36440
29746,30977
29746,10847
29746,36357
29746,24969
29747,7785
29747,1846
29749,7785
29749,32483
29750,35133
29750,7785
29751,7785
29753,8902
29753,7785
29753,36774
29753,5282
29753,19475
29754,9872
29754,24622
29754,20092
29754,30050
29754,27418
29754,30970
29754,34989
29754,29408
29754,2666
29754,27202
29754,26510
29754,17189
29755,7785
29755,25579
29755,19475
29755,36241
29756,9299
29757,27418
29758,28073
29761,31035
29762,17189
29763,30050
29765,35260
29765,27304
29765,34989
29766,3544
29766,27202
29766,6016
29766,30634
29768,18785
29768,32033
29769,29408
29770,24586
29770,10082
29770,184
29770,19177
29770,24353
29771,24586
29771,23539
29771,34861
29771,6716
29772,7368
29773,184
29776,35359
29776,34699
29776,19177
29776,19907
29776,32230
29776,32445
29776,13900
29777,36440
29777,31330
29779,16881
29779,27871
29779,15018
29779,32785
29779,11157
29779,24353
29779,7823
29780,7457
29782,2621
29782,7831
29782,20695
29782,31625
29783,4072
29784,10082
29784,36440
29784,14982
29784,147
29785,3901
29785,33504
29786,22728
29786,3901
29786,25587
29786,33504
29786,33921
29787,35096
29787,3901
29787,33504
29788,33504
29789,608
29789,16578
29789,15270
29789,33504
29789,3901
29789,12782
29790,33504
29791,3901
29791,10596
29791,33504
29792,19030
29792,10886
29793,3901
29793,31388
29793,33504
29820,31891
29820,27486
29821,6114
29821,7976
29821,32074
29821,32053
29821,27586
29821,34615
29821,31615
29822,31326
29822,15018
29822,6995
29822,32457
29823,30267
29823,29653
29824,31945
29825,19177
29826,31891
29826,21663
29826,27486
29827,2158
29827,26752
29827,24480
29827,30733
29827,897
29829,2158
29829,23052
29829,152
29829,26752
29829,32734
29829,20239
29829,6186
29830,897
29830,30733
29830,24480
29831,5742
29832,31297
29832,30888
29832,29941
29832,34488
29833,2095
29835,720
29835,7603
29835,25417
29836,25770
29837,28337
29837,28802
29857,20557
29857,22883
29857,18880
29862,21748
29864,9653
29864,16259
29864,19367
29865,31635
29872,31635
29873,14320
29874,2691
29888,24593
29888,7896
29908,11454
29909,11454
29910,11454
29911,11454
29912,11454
29913,11454
29917,20101
29917,20329
29918,5760
29918,11454
29918,20329
29918,24593
29924,20950
29929,31944
29929,31264
29930,608
29930,9078
29930,9783
29930,36440
29930,20788
29930,31944
29930,32065
29931,26753
29931,20968
29931,21254
29931,28489
29932,9681
29932,36187
29932,1478
29932,4533
29933,31264
29934,944
29934,7518
29934,34223
29934,13412
29935,26038
29935,35771
29935,31380
29936,15884
29936,2477
29936,1442
29936,20443
29937,8744
29937,7898
29937,15018
29937,15903
29937,18994
29937,10255
29938,27954
29939,32254
29939,1957
29939,29596
29940,1957
29940,29596
29941,32254
29941,32815
29941,6370
29942,30665
29942,2957
29943,19411
29943,26744
29943,14854
29943,34354
29944,32766
29944,30681
29944,24401
29945,15420
29946,34884
29946,26483
29946,26504
29946,35029
29947,32561
29947,30675
29951,4165
29951,24146
29957,7378
29957,4609
29959,31099
29959,4156
29959,25715
29965,34845
29965,31026
29966,9697
29966,35919
29966,12061
29967,12504
29968,25385
29968,24362
29969,35930
29969,12970
29971,14322
29972,28055
29972,18538
29973,29088
29973,28507
30007,31748
30007,29941
30008,18029
30008,24195
30008,28049
30008,29941
30008,36465
30009,4467
30010,29816
30010,32215
30010,28
30012,32466
30013,21031
30013,9925
30016,30451
30016,6223
30016,7067
30016,29464
30016,28341
30016,28895
30017,28333
30018,14585
30019,34937
30020,31891
30020,8579
30020,30570
30020,8287
30020,15597
30020,34594
30020,32026
30020,15972
30021,12497
30021,8579
30021,30570
30021,8287
30021,15597
30021,32026
30021,29574
30021,15972
30022,35374
30022,12497
30022,35803
30022,32133
30023,31891
30023,2944
30023,13787
30023,32133
30024,30570
30024,14326
30024,10702
30024,9168
30024,2943
30024,32133
30025,29574
30025,2943
30025,34220
30025,32133
30026,33389
30026,2943
30026,8287
30026,5840
30026,32133
30027,8579
30027,13152
30027,32134
30027,8748
30027,22573
30027,24670
30027,8759
30027,2943
30028,13153
30028,36357
30028,30219
30029,2943
30029,32026
30029,5277
30029,32133
30030,15597
30030,2943
30030,32133
30031,31891
30031,8579
30031,30570
30031,8287
30031,29346
30031,29574
30031,15972
30032,11689
30032,7776
30033,11689
30033,13710
30033,7776
30034,22558
30034,14499
30035,8579
30036,13153
30038,27539
30039,27755
30039,26366
30040,14906
30041,22558
30041,14499
30042,26292
30042,34312
30042,3165
30043,2942
30043,30570
30044,31078
30044,31270
30045,31078
30046,15597
30047,11204
30048,31414
30049,32260
30051,30841
30051,31270
30052,29364
30052,11677
30053,18929
30053,29364
30053,11677
30053,26754
30053,10462
30053,25671
30053,28610
30054,31840
30054,13693
30054,7716
30054,781
30055,25981
30055,27568
30056,34752
30056,554
30056,17328
30056,17449
30056,1416
30057,15584
30057,3497
30057,20059
30057,33237
30058,30143
30058,32026
30058,24160
30058,36611
30058,12672
30059,9736
30059,36335
30059,34594
30060,9736
30060,11903
30060,6034
30060,20710
30060,2446
30060,29688
30060,34594
30060,12583
30060,21374
30060,11340
30060,31298
30061,28596
30061,15975
30061,16633
30061,30658
30062,35542
30062,21865
30062,34105
30063,2674
30063,7007
30063,23324
30063,6659
30064,31121
30064,7190
30064,32235
30064,3061
30066,17888
30066,6925
30066,20127
30066,30697
30067,6655
30067,34367
30067,29057
30067,29780
30067,12407
30068,10586
30068,2668
30068,31256
30068,27745
30068,31651
30069,31256
30069,29941
30069,27745
30069,31651
30069,10586
30069,1727
30069,2668
30069,22454
30070,29788
30070,32051
30071,32095
30072,24119
30073,6870
30073,30127
30074,26767
30074,8972
30074,5666
30074,2675
30074,28806
30074,20084
30080,24733
30080,3938
30080,6797
30080,2903
30080,29125
30080,24341
30083,9503
30084,3938
30084,29125
30084,9503
30090,4732
30090,4020
30090,29473
30092,4732
30092,2217
30092,30473
30092,29589
30092,28162
30093,20937
30093,608
30093,2329
30093,13010
30094,29806
30096,32063
30098,19147
30099,4732
30101,4732
30102,25094
30102,29589
30105,23134
30107,4734
30107,9595
30107,608
30108,4734
30108,4020
30108,20340
30109,10411
30109,4734
30109,8526
30109,22881
30110,4019
30110,4020
30110,30601
30111,27990
30111,20340
30111,8289
30112,1599
30112,13135
30112,7118
30113,9368
30114,20036
30114,28453
30114,3847
30115,6208
30118,19162
30118,27092
30118,17029
30120,12933
30122,2016
30124,18058
30124,11625
30124,28041
30124,2016
30124,16147
30125,4732
30125,29473
30127,4732
30127,36357
30127,29473
30127,31721
30132,7760
30132,8922
30132,10767
30132,22967
30132,1267
30132,13768
30133,608
30133,1614
30133,15716
30133,32382
30133,12795
30134,26653
30135,16268
30136,28145
30137,5575
30138,26653
30139,27933
30140,9085
30141,13145
30144,3203
30144,35826
30144,28170
30145,3203
30145,18435
30145,5538
30148,5138
30148,8382
30148,17351
30148,904
30151,5296
30151,12583
30151,26582
30151,18733
30152,8935
30152,18899
30152,14048
30152,1637
30153,1292
30153,16277
30154,1292
30154,16277
30154,23002
30154,2311
30154,32308
30155,13213
30155,36406
30155,10549
30155,34926
30155,9865
30155,14461
30156,19460
30156,810
30156,31791
30156,4175
30158,25744
30158,33780
30158,30417
30158,16758
30158,1192
30159,34087
30159,23409
30159,17625
30159,9852
30159,10850
30159,36473
30159,902
30159,30291
30159,31811
30160,28466
30160,35367
30160,3348
30161,4281
30161,32281
30161,2934
30161,2276
30163,14303
30163,2015
30163,19407
30163,31813
30164,27648
30164,11371
30165,22891
30165,27768
30165,844
30167,713
30167,715
30167,22621
30167,26805
30168,30892
30168,12510
30168,25367
30168,25765
30169,30457
30169,3983
30169,11892
30169,14043
30169,34970
30170,36357
30170,19001
30170,31719
30179,13990
30180,4253
30198,11686
30199,16233
30199,20168
30199,5329
30199,11686
30199,5116
30200,26982
30200,20168
30200,20396
30200,11686
30200,16233
30201,6484
30201,29422
30201,33232
30201,29964
30202,28816
30202,13116
30203,26755
30203,9405
30203,8095
30204,23251
30204,28730
30204,9932
30204,11454
30204,29275
30204,29019
30204,10281
30205,10088
30206,34951
30206,30753
30206,14994
30206,19643
30207,4603
30207,28327
30207,19144
30207,2930
30207,2551
30207,23904
30215,10427
30215,10678
30215,26588
30215,2930
30230,31455
30231,26760
30234,29785
30242,7483
30243,29122
30244,619
30247,13232
30248,196
30248,14924
30250,30828
30252,4459
30252,3878
30253,4459
30253,3878
30254,15802
30254,8438
30254,8799
30254,15818
30254,16461
30254,4459
30254,15825
30254,3878
30255,25048
30255,27994
30255,25039
30256,5814
30256,10927
30256,10913
30256,27963
30256,32043
30256,4459
30256,29837
30256,25844
30256,3878
30257,2234
30257,2657
30257,34349
30258,36357
30258,31053
30258,680
30258,14314
30259,14565
30259,17396
30259,27963
30259,4459
30259,25184
30259,3878
30260,22350
30260,22080
30260,14598
30260,22207
30260,21291
30260,35534
30260,31923
30260,35568
30261,13309
30261,33059
30262,35457
30262,608
30262,33059
30262,36587
30262,15706
30262,19498
30262,13309
30262,4961
30262,2724
30262,12795
30263,29838
30263,21513
30263,36440
30263,11787
30264,32220
30264,22583
30264,30596
30266,13946
30266,31700
30266,19629
30266,35736
30266,230
30267,4407
30267,35123
30268,27568
30268,34234
30268,34391
30268,19717
30268,14882
30268,30374
30268,14854
30269,25238
30269,30545
30270,7302
30271,608
30271,7302
30271,10176
30272,13541
30273,14037
30273,14848
30274,9922
30275,13541
30276,7088
30276,7244
30277,13541
30279,29548
30279,7201
30279,26361
30280,32109
30281,13541
30282,5209
30317,9872
30317,24622
30317,20092
30317,30050
30317,27418
30317,30970
30317,34989
30317,29408
30317,26511
30317,27202
30317,17189
30318,33876
30318,7785
30318,7130
30318,27433
30318,22883
30320,14676
30320,34989
30320,26593
30320,268
30322,2684
30322,27418
30322,10310
30322,14226
30323,31035
30323,30498
30324,17189
30325,30050
30325,4131
30325,14022
30325,9232
30326,24622
30327,305
30327,10138
30327,28073
30328,19146
30328,9478
30328,13022
30328,2942
30328,27202
30328,35382
30329,24194
30331,13863
30331,3203
30331,32033
30332,36357
30332,29408
30332,9484
30332,10834
30346,23439
30346,3031
30347,12634
30347,23439
30347,5610
30347,3033
30347,29539
30350,35461
30350,608
30350,35792
30350,15706
30350,12780
30350,12570
30350,12665
30359,608
30359,12932
30359,33504
30359,3911
30359,7303
30359,9595
30359,27320
30359,16408
30359,25915
30360,3911
30360,36357
30360,33504
30361,25915
30362,34482
30363,16396
30364,25690
30365,32188
30365,36440
30366,27320
30368,16408
30369,20012
30372,34590
30373,20572
30375,31891
30375,29574
30375,27486
30376,29574
30376,34615
30376,7976
30376,13120
30376,36420
30377,12131
30377,32457
30377,20344
30377,18087
30377,31327
30378,11021
30379,31945
30380,19177
30381,31891
30381,7724
30381,3933
30381,20787
30381,27486
30381,33041
30382,2158
30382,26752
30384,2158
30384,11249
30384,29941
30384,8258
30384,15018
30384,26752
30384,33351
30384,3493
30385,897
30385,30733
30385,24480
30386,14585
30388,30888
30388,15099
30388,19259
30388,4184
30388,34488
30389,2095
30391,720
30391,13597
30391,7603
30391,11831
30391,29586
30393,28337
30393,28802
30428,13180
30428,24593
30452,5760
30452,11454
30452,20329
30452,24593
30453,7896
30453,28099
30461,12180
30461,28285
30462,29098
30462,15706
30462,29165
30462,28285
30462,32065
30463,31342
30463,608
30463,7275
30463,17373
30463,15558
30463,12180
30463,12795
30464,12180
30465,7220
30465,4533
30465,22891
30466,6973
30466,29101
30466,9922
30466,20972
30467,18558
30467,36097
30467,12413
30467,27954
30467,4972
30468,28285
30469,33726
30469,1442
30469,4082
30470,12320
30470,2369
30470,35317
30470,14718
30470,8791
30470,1320
30472,18721
30472,24631
30472,23540
30472,24592
30472,23746
30473,27973
30473,1877
30473,8267
30473,31605
30473,2956
30474,27919
30474,27927
30475,34027
30475,29146
30475,6622
30476,27286
30476,11335
30476,22139
30476,15031
30477,21965
30477,20351
30477,20408
30477,29986
30478,6339
30479,10591
30479,404
30479,22362
30479,24171
30482,34210
30482,29596
30483,7948
30483,4704
30483,7276
30483,5743
30483,29596
30484,32254
30484,4755
30484,23884
30485,10254
30485,15469
30485,21072
30485,2957
30486,34884
30486,14203
30487,26744
30487,34354
30488,6143
30488,6567
30489,3016
30489,13999
30489,23682
30499,36357
30499,31053
30500,31053
30501,31053
30502,31053
30540,6223
30540,33761
30540,29941
30540,1104
30540,34937
30541,18029
30541,14894
30541,24195
30541,29941
30541,31007
30543,29816
30543,32215
30544,25770
30545,32466
30546,21031
30548,17905
30549,32625
30549,6223
30550,25770
30552,34937
30553,11689
30553,7776
30554,11689
30554,13710
30554,7776
30555,22558
30556,5708
30557,12779
30557,8579
30558,13153
30561,27539
30562,27755
30562,26366
30563,14906
30564,5708
30565,22558
30565,14499
30566,26292
30566,34312
30566,3165
30567,24538
30567,30570
30569,31078
30569,3133
30569,34520
30569,23173
30570,31078
30570,3133
30570,14992
30570,23173
30570,34520
30571,23173
30571,31078
30571,34520
30571,33162
30571,27524
30571,26301
30571,540
30571,3133
30571,14992
30572,14682
30572,23173
30572,2630
30572,31078
30572,34520
30572,33162
30572,27524
30572,26301
30572,540
30572,3133
30572,14992
30573,10876
30573,10902
30573,33504
30574,23173
30574,7601
30574,2630
30574,31078
30574,34520
30574,33162
30574,26301
30574,3133
30574,14992
30575,13153
30576,4121
30577,23173
30577,2630
30577,31078
30577,34520
30577,33162
30577,26301
30577,3133
30577,14992
30578,2158
30578,26752
30580,2158
30580,26752
30580,25998
30580,29635
30581,3901
30582,10784
30583,2158
30583,36828
30583,7600
30583,19836
30583,26752
30583,36362
30583,28817
30583,6186
30584,34485
30585,31078
30585,31270
30586,31078
30586,31936
30587,15597
30587,24041
30588,11204
30588,31045
30589,31414
30590,32260
30592,31270
30593,29364
30593,11677
30594,29364
30594,15368
30594,11677
30595,18485
30595,32177
30595,8287
30595,13690
30596,6666
30596,25981
30596,30308
30596,31132
30597,2957
30597,33703
30597,8933
30597,1416
30598,32175
30598,20102
30598,20862
30598,15584
30598,29320
30598,33237
30599,16406
30599,3035
30599,32026
30599,24160
30599,12149
30600,7402
30600,34594
30601,9736
30601,7402
30601,10908
30601,29688
30601,34594
30601,36628
30601,31298
30601,6934
30602,15975
30602,36797
30602,9100
30602,14197
30602,15637
30602,12701
30603,10010
30603,21865
30603,20457
30603,34105
30604,15424
30604,9766
30604,2594
30605,23634
30605,10772
30605,7190
30605,36440
30605,31380
30607,17888
30607,33082
30607,6925
30607,33231
30607,31288
30608,14960
30608,34367
30608,26538
30608,29780
30608,5255
30609,10586
30609,31256
30609,31648
30610,10586
30610,31256
30610,31648
30611,29788
30611,32051
30612,29602
30612,32095
30613,24119
30614,6870
30614,30127
30615,26767
30615,5666
30616,29941
30617,18029
30617,24195
30617,29941
30617,22888
30617,4957
30618,18029
30618,24195
30618,17649
30618,29941
30618,25398
30619,29941
30619,18029
30619,26670
30619,24195
30619,31529
30619,15323
30620,4105
30622,18029
30622,2631
30622,29941
30622,31997
30632,4732
30633,4732
30633,608
30634,4732
30634,705
30636,4732
30638,4732
30638,21120
30638,16801
30647,4734
30649,4734
30649,8103
30649,4760
30650,4019
30650,4020
30650,27969
30650,32256
30650,4732
30651,20340
30651,30998
30652,13135
30653,30941
30653,9368
30654,20992
30654,28453
30654,27095
30654,3847
30654,20036
30654,26147
30655,6208
30655,21241
30656,4732
30656,36392
30658,13824
30658,32471
30662,30651
30663,7760
30663,13303
30663,35716
30663,10767
30663,22967
30663,1267
30665,6620
30665,33202
